03576.040.000.34.00;LIRIO ORIENT ROSA 040 CM HA 3/4 FLS     
03576.040.000.24.00;LIRIO ORIENT ROSA 040 CM HA 2/4 FLS     
03576.040.000.23.00;LIRIO ORIENT ROSA 040 CM HA 2/3 FLS     
03576.040.000.02.00;LIRIO ORIENT ROSA 040 CM HA MIN 2 F     
03576.040.000.01.00;LIRIO ORIENT ROSA 040 CM HA MIN 1 F     
03575.080.000.35.00;LIRIO ORIENT AMARELO 080 CM HA 3/5      
03575.080.000.34.00;LIRIO ORIENT AMARELO 080 CM HA 3/4      
03575.080.000.24.00;LIRIO ORIENT AMARELO 080 CM HA 2/4      
03575.080.000.23.00;LIRIO ORIENT AMARELO 080 CM HA 2/3      
03575.080.000.01.00;LIRIO ORIENT AMARELO 080 CM HA MIN      
03575.070.000.35.00;LIRIO ORIENT AMARELO 070 CM HA 3/5      
03575.070.000.34.00;LIRIO ORIENT AMARELO 070 CM HA 3/4      
03575.070.000.24.00;LIRIO ORIENT AMARELO 070 CM HA 2/4      
03575.070.000.23.00;LIRIO ORIENT AMARELO 070 CM HA 2/3      
03575.070.000.01.00;LIRIO ORIENT AMARELO 070 CM HA MIN      
03575.060.000.35.00;LIRIO ORIENT AMARELO 060 CM HA 3/5      
03575.060.000.34.00;LIRIO ORIENT AMARELO 060 CM HA 3/4      
03575.060.000.24.00;LIRIO ORIENT AMARELO 060 CM HA 2/4      
03575.060.000.23.00;LIRIO ORIENT AMARELO 060 CM HA 2/3      
03575.060.000.01.00;LIRIO ORIENT AMARELO 060 CM HA MIN      
03575.050.000.34.00;LIRIO ORIENT AMARELO 050 CM HA 3/4      
03575.050.000.23.00;LIRIO ORIENT AMARELO 050 CM HA 2/3      
03575.050.000.01.00;LIRIO ORIENT AMARELO 050 CM HA MIN      
03575.040.000.34.00;LIRIO ORIENT AMARELO 040 CM HA 3/4      
03575.040.000.23.00;LIRIO ORIENT AMARELO 040 CM HA 2/3      
03575.040.000.01.00;LIRIO ORIENT AMARELO 040 CM HA MIN      
03574.080.000.35.00;LIRIO ORIENT BRANCO 080 CM HA 3/5 F     
03574.080.000.34.00;LIRIO ORIENT BRANCO 080 CM HA 3/4 F     
03574.080.000.24.00;LIRIO ORIENT BRANCO 080 CM HA 2/4 F     
03574.080.000.23.00;LIRIO ORIENT BRANCO 080 CM HA 2/3 F     
03574.080.000.02.00;LIRIO ORIENT BRANCO 080 CM HA MIN 2     
03574.080.000.01.00;LIRIO ORIENT BRANCO 080 CM HA MIN 1     
03574.070.000.56.00;LIRIO ORIENT BRANCO 070 CM HA 5/6 F     
03574.070.000.45.00;LIRIO ORIENT BRANCO 070 CM HA 4/5 F     
03574.070.000.35.00;LIRIO ORIENT BRANCO 070 CM HA 3/5 F     
03574.070.000.34.00;LIRIO ORIENT BRANCO 070 CM HA 3/4 F     
03574.070.000.24.00;LIRIO ORIENT BRANCO 070 CM HA 2/4 F     
03574.070.000.23.00;LIRIO ORIENT BRANCO 070 CM HA 2/3 F     
03574.070.000.02.00;LIRIO ORIENT BRANCO 070 CM HA MIN 2     
03574.070.000.01.00;LIRIO ORIENT BRANCO 070 CM HA MIN 1     
03574.060.000.35.00;LIRIO ORIENT BRANCO 060 CM HA 3/5 F     
03574.060.000.34.00;LIRIO ORIENT BRANCO 060 CM HA 3/4 F     
03574.060.000.24.00;LIRIO ORIENT BRANCO 060 CM HA 2/4 F     
03574.060.000.23.00;LIRIO ORIENT BRANCO 060 CM HA 2/3 F     
03574.060.000.02.00;LIRIO ORIENT BRANCO 060 CM HA MIN 2     
03574.060.000.01.00;LIRIO ORIENT BRANCO 060 CM HA MIN 1     
03574.050.000.24.00;LIRIO ORIENT BRANCO 050 CM HA 2/4 F     
03574.050.000.23.00;LIRIO ORIENT BRANCO 050 CM HA 2/3 F     
03574.050.000.02.00;LIRIO ORIENT BRANCO 050 CM HA MIN 2     
03574.050.000.01.00;LIRIO ORIENT BRANCO 050 CM HA MIN 1     
03573.080.000.56.00;LIRIO ORIENT VARIADO 080 CM HA 5/6      
03573.080.000.35.00;LIRIO ORIENT VARIADO 080 CM HA 3/5      
03573.080.000.34.00;LIRIO ORIENT VARIADO 080 CM HA 3/4      
03573.080.000.24.00;LIRIO ORIENT VARIADO 080 CM HA 2/4      
03573.080.000.23.00;LIRIO ORIENT VARIADO 080 CM HA 2/3      
03573.080.000.02.00;LIRIO ORIENT VARIADO 080 CM HA MIN      
03573.080.000.01.00;LIRIO ORIENT VARIADO 080 CM HA MIN      
03573.070.000.56.00;LIRIO ORIENT VARIADO 070 CM HA 5/6      
03573.070.000.35.00;LIRIO ORIENT VARIADO 070 CM HA 3/5      
03573.070.000.34.00;LIRIO ORIENT VARIADO 070 CM HA 3/4      
03573.070.000.24.00;LIRIO ORIENT VARIADO 070 CM HA 2/4      
03573.070.000.23.00;LIRIO ORIENT VARIADO 070 CM HA 2/3      
03573.070.000.02.00;LIRIO ORIENT VARIADO 070 CM HA MIN      
03573.070.000.01.00;LIRIO ORIENT VARIADO 070 CM HA MIN      
03573.060.000.56.00;LIRIO ORIENT VARIADO 060 CM HA 5/6      
03573.060.000.35.00;LIRIO ORIENT VARIADO 060 CM HA 3/5      
03573.060.000.34.00;LIRIO ORIENT VARIADO 060 CM HA 3/4      
03573.060.000.24.00;LIRIO ORIENT VARIADO 060 CM HA 2/4      
03573.060.000.23.00;LIRIO ORIENT VARIADO 060 CM HA 2/3      
03573.060.000.02.00;LIRIO ORIENT VARIADO 060 CM HA MIN      
03573.060.000.01.00;LIRIO ORIENT VARIADO 060 CM HA MIN      
03573.050.000.24.00;LIRIO ORIENT VARIADO 050 CM HA 2/4      
03573.050.000.23.00;LIRIO ORIENT VARIADO 050 CM HA 2/3      
03573.050.000.02.00;LIRIO ORIENT VARIADO 050 CM HA MIN      
03573.050.000.01.00;LIRIO ORIENT VARIADO 050 CM HA MIN      
03544.080.000.00.00;FOLH LIRIOPE 080 CM                     
03544.070.000.00.00;FOLH LIRIOPE 070 CM                     
03544.060.000.00.00;FOLH LIRIOPE 060 CM                     
03544.050.000.00.00;FOLH LIRIOPE 050 CM                     
03539.250.000.10.01;GERB MISTA BRANCO >10 HA < 50 CM DI     
03538.250.000.10.02;GERB MISTA AMARELO >10 HA < 50 CM D     
03537.250.000.10.03;GERB MISTA LARANJA >10 HA < 50 CM D     
03536.250.000.10.04;GERB MISTA VERMELHO >10 HA < 50 CM      
03536.050.000.10.04;GERB MISTA VERMELHO >10 050 CM DIAM     
03531.250.000.71.14;GERB ESPECIAL <10 HA < 50 CM DIAM <     
03531.250.000.10.14;GERB ESPECIAL >10 HA < 50 CM DIAM M     
03531.050.000.71.14;GERB ESPECIAL <10 050 CM DIAM < 10      
03531.050.000.10.14;GERB ESPECIAL >10 050 CM DIAM MIN 1     
03514.019.000.00.00;THUNBERGIA P19                          
03457.320.000.00.00;ERICA JAPONICA SAQ 20                   
03444.999.000.00.00;ZAMIOCULCAS                             
03444.814.000.00.00;ZAMIOCULCAS P14 QUADRADO                
03444.218.000.00.00;ZAMIOCULCAS C18                         
03444.114.000.00.00;ZAMIOCULCAS PT 24.0 L                   
03444.060.000.00.00;ZAMIOCULCAS P60                         
03444.040.000.00.00;ZAMIOCULCAS P40                         
03444.035.000.00.00;ZAMIOCULCAS P35                         
03444.024.000.00.00;ZAMIOCULCAS P24                         
03444.019.000.00.00;ZAMIOCULCAS P19                         
03444.017.000.00.00;ZAMIOCULCAS P17                         
03444.014.000.00.00;ZAMIOCULCAS P14                         
03442.040.000.00.00;YUCCA P40                               
03442.027.000.00.00;YUCCA P27                               
03430.405.999.00.99;TUIA OCCIDENTALIS VASO 8.0 L            
03430.403.999.00.99;TUIA OCCIDENTALIS VASO 2.8 L            
03430.024.999.00.99;TUIA OCCIDENTALIS P24                   
03430.020.999.00.99;TUIA OCCIDENTALIS P20                   
03424.024.999.00.99;TUIA HOL. COMPACTA P24                  
03424.020.999.00.99;TUIA HOL. COMPACTA P20                  
03424.014.999.00.99;TUIA HOL. COMPACTA P14                  
03423.625.999.00.99;TUIA HOLANDESA TACA                     
03423.624.999.00.99;TUIA HOLANDESA AQUARIO                  
03423.620.999.00.99;TUIA HOLANDESA P20 VIDRO                
03423.614.999.00.99;TUIA HOLANDESA P14 VIDRO                
03423.405.999.00.99;TUIA HOLANDESA VASO 8.0 L               
03423.320.999.00.99;TUIA HOLANDESA SAQ 20                   
03423.110.999.00.35;TUIA HOLANDESA (JARD) 3.5 L VS PORT     
03423.040.999.00.99;TUIA HOLANDESA P40                      
03423.030.999.00.99;TUIA HOLANDESA P30                      
03423.027.999.00.99;TUIA HOLANDESA P27                      
03423.024.999.00.99;TUIA HOLANDESA P24                      
03423.020.999.00.99;TUIA HOLANDESA P20                      
03423.017.999.00.99;TUIA HOLANDESA P17                      
03423.016.999.00.35;TUIA HOLANDESA P16 VS PORTO (POLIET     
03423.015.999.00.99;TUIA HOLANDESA P15                      
03423.014.999.00.99;TUIA HOLANDESA P14                      
03423.012.999.00.99;TUIA HOLANDESA P12                      
03423.011.999.00.99;TUIA HOLANDESA P11                      
03409.221.000.00.00;TOSTAO C21                              
03403.040.999.00.99;TUIA HOL. TRABALHADA P40                
03362.024.000.00.00;SCHEF. GOLD CAPELLA P24                 
03353.017.000.00.00;ANTH ALABAMA P17                        
03337.213.000.00.00;SAMAMB HAVAIANA C13                     
03283.228.000.00.00;PLATYCERIUM ALCICORN C28                
03283.221.000.00.00;PLATYCERIUM ALCICORN C21                
03238.406.000.00.00;PHILOD. XANADU VASO 14.0 L              
03214.019.000.00.00;PEPEROMIA MARMORATA P19                 
03194.024.000.00.00;PALM REAL P24                           
03186.405.000.00.00;PALM JERIVA VASO 8.0 L                  
03113.027.000.00.00;JIBOIA VERDE P27                        
03075.999.000.99.00;MACO TANGO                              
03054.999.000.99.00;MACO GLADIOLO                           
03049.999.000.99.00;MACO CRISANTEMO VARIADO                 
03045.999.000.99.00;MACO ASTER                              
03041.999.000.99.00;MACO LIRIO ASIATICO                     
03038.221.000.00.99;FICUS VARIADO MINI C21                  
02983.024.000.00.00;EUGENIA P24                             
02983.020.000.00.00;EUGENIA P20                             
02983.017.000.00.00;EUGENIA P17                             
02957.020.000.00.00;DIEF. VARIADA P20                       
02957.019.000.00.00;DIEF. VARIADA P19                       
02957.017.000.00.00;DIEF. VARIADA P17                       
02957.015.000.00.00;DIEF. VARIADA P15                       
02955.019.000.00.00;DIEF. SUNRISE P19                       
02932.019.000.00.00;DIEF. CAMILLA P19                       
02932.017.000.00.00;DIEF. CAMILLA P17                       
02932.015.000.00.00;DIEF. CAMILLA P15                       
02930.427.000.00.00;DIEF. TROPIC SNOW P27 RENATA            
02930.027.000.00.00;DIEF. TROPIC SNOW P27                   
02930.024.000.00.00;DIEF. TROPIC SNOW P24                   
02929.017.000.00.00;DIEF. COMPACTA P17                      
02929.015.000.00.00;DIEF. COMPACTA P15                      
02920.040.000.00.00;CYCAS REVOLUTA P40                      
02920.030.000.00.00;CYCAS REVOLUTA P30                      
02920.020.000.00.00;CYCAS REVOLUTA P20                      
02920.019.000.00.00;CYCAS REVOLUTA P19                      
02920.017.000.00.00;CYCAS REVOLUTA P17                      
02920.015.000.00.00;CYCAS REVOLUTA P15                      
02920.014.000.00.00;CYCAS REVOLUTA P14                      
02842.999.000.91.00;TULIPA BICOLOR COM BULBOS               
02842.999.000.90.00;TULIPA BICOLOR SEM BULBOS               
02842.999.000.00.00;TULIPA BICOLOR                          
02841.999.000.91.00;TULIPA VERMELHO COM BULBOS              
02841.999.000.90.00;TULIPA VERMELHO SEM BULBOS              
02841.999.000.00.00;TULIPA VERMELHO                         
02840.999.000.91.00;TULIPA ROXO COM BULBOS                  
02840.999.000.90.00;TULIPA ROXO SEM BULBOS                  
02840.999.000.00.00;TULIPA ROXO                             
02839.999.000.91.00;TULIPA LARANJA COM BULBOS               
02839.999.000.90.00;TULIPA LARANJA SEM BULBOS               
02839.999.000.00.00;TULIPA LARANJA                          
02838.999.000.91.01;TULIPA BRANCO COM BULBOS                
02838.999.000.90.01;TULIPA BRANCO SEM BULBOS                
02838.999.000.00.00;TULIPA BRANCO                           
02837.999.000.91.00;TULIPA AMARELO COM BULBOS               
02837.999.000.90.00;TULIPA AMARELO SEM BULBOS               
02837.999.000.00.00;TULIPA AMARELO                          
02793.999.300.00.00;GYPSO GOLAN MIN 300 GRAMAS              
02791.080.035.00.00;TANGO SUPER 080 CM MIN 35 GRAMAS        
02791.080.021.00.00;TANGO PLUS 080 CM MIN 21 GRAMAS         
02791.080.010.00.00;TANGO FILLER 080 CM MIN 10 GRAMAS       
02791.070.035.00.00;TANGO SUPER 070 CM MIN 35 GRAMAS        
02791.070.021.00.00;TANGO PLUS 070 CM MIN 21 GRAMAS         
02791.070.010.00.00;TANGO FILLER 070 CM MIN 10 GRAMAS       
02791.060.035.00.00;TANGO SUPER 060 CM MIN 35 GRAMAS        
02791.060.021.00.00;TANGO PLUS 060 CM MIN 21 GRAMAS         
02791.060.010.00.00;TANGO FILLER 060 CM MIN 10 GRAMAS       
02791.050.035.00.00;TANGO SUPER 050 CM MIN 35 GRAMAS        
02791.050.021.00.00;TANGO PLUS 050 CM MIN 21 GRAMAS         
02791.050.010.00.00;TANGO FILLER 050 CM MIN 10 GRAMAS       
02790.014.000.00.00;VRIESEA SPLENDENS P14                   
02761.014.000.00.00;VRIESEA P14                             
02739.080.000.56.00;LIRIO STARFIGHTER 080 CM HA 5/6 FLS     
02739.080.000.35.00;LIRIO STARFIGHTER 080 CM HA 3/5 FLS     
02739.080.000.34.00;LIRIO STARFIGHTER 080 CM HA 3/4 FLS     
02739.080.000.24.00;LIRIO STARFIGHTER 080 CM HA 2/4 FLS     
02739.080.000.23.00;LIRIO STARFIGHTER 080 CM HA 2/3 FLS     
02739.070.000.56.00;LIRIO STARFIGHTER 070 CM HA 5/6 FLS     
02739.070.000.34.00;LIRIO STARFIGHTER 070 CM HA 3/4 FLS     
02739.070.000.24.00;LIRIO STARFIGHTER 070 CM HA 2/4 FLS     
02739.070.000.23.00;LIRIO STARFIGHTER 070 CM HA 2/3 FLS     
02739.070.000.02.00;LIRIO STARFIGHTER 070 CM HA MIN 2 F     
02739.070.000.01.00;LIRIO STARFIGHTER 070 CM HA MIN 1 F     
02739.060.000.56.00;LIRIO STARFIGHTER 060 CM HA 5/6 FLS     
02739.060.000.34.00;LIRIO STARFIGHTER 060 CM HA 3/4 FLS     
02739.060.000.24.00;LIRIO STARFIGHTER 060 CM HA 2/4 FLS     
02739.060.000.23.00;LIRIO STARFIGHTER 060 CM HA 2/3 FLS     
02739.060.000.02.00;LIRIO STARFIGHTER 060 CM HA MIN 2 F     
02739.060.000.01.00;LIRIO STARFIGHTER 060 CM HA MIN 1 F     
02739.050.000.24.00;LIRIO STARFIGHTER 050 CM HA 2/4 FLS     
02739.050.000.23.00;LIRIO STARFIGHTER 050 CM HA 2/3 FLS     
02739.050.000.02.00;LIRIO STARFIGHTER 050 CM HA MIN 2 F     
02739.050.000.01.00;LIRIO STARFIGHTER 050 CM HA MIN 1 F     
02739.040.000.23.00;LIRIO STARFIGHTER 040 CM HA 2/3 FLS     
02736.090.000.56.00;LIRIO ROBINA 090 CM HA 5/6 FLS          
02736.090.000.45.00;LIRIO ROBINA 090 CM HA 4/5 FLS          
02736.090.000.35.00;LIRIO ROBINA 090 CM HA 3/5 FLS          
02736.090.000.34.00;LIRIO ROBINA 090 CM HA 3/4 FLS          
02736.090.000.24.00;LIRIO ROBINA 090 CM HA 2/4 FLS          
02736.090.000.23.00;LIRIO ROBINA 090 CM HA 2/3 FLS          
02736.090.000.02.00;LIRIO ROBINA 090 CM HA MIN 2 FLS        
02736.090.000.01.00;LIRIO ROBINA 090 CM HA MIN 1 FL         
02736.080.000.56.00;LIRIO ROBINA 080 CM HA 5/6 FLS          
02736.080.000.45.00;LIRIO ROBINA 080 CM HA 4/5 FLS          
02736.080.000.35.00;LIRIO ROBINA 080 CM HA 3/5 FLS          
02736.080.000.34.00;LIRIO ROBINA 080 CM HA 3/4 FLS          
02736.080.000.24.00;LIRIO ROBINA 080 CM HA 2/4 FLS          
02736.080.000.23.00;LIRIO ROBINA 080 CM HA 2/3 FLS          
02736.080.000.02.00;LIRIO ROBINA 080 CM HA MIN 2 FLS        
02736.080.000.01.00;LIRIO ROBINA 080 CM HA MIN 1 FL         
02736.070.000.56.00;LIRIO ROBINA 070 CM HA 5/6 FLS          
02736.070.000.45.00;LIRIO ROBINA 070 CM HA 4/5 FLS          
02736.070.000.35.00;LIRIO ROBINA 070 CM HA 3/5 FLS          
02736.070.000.34.00;LIRIO ROBINA 070 CM HA 3/4 FLS          
02736.070.000.24.00;LIRIO ROBINA 070 CM HA 2/4 FLS          
02736.070.000.23.00;LIRIO ROBINA 070 CM HA 2/3 FLS          
02736.070.000.02.00;LIRIO ROBINA 070 CM HA MIN 2 FLS        
02736.070.000.01.00;LIRIO ROBINA 070 CM HA MIN 1 FL         
02736.060.000.56.00;LIRIO ROBINA 060 CM HA 5/6 FLS          
02736.060.000.45.00;LIRIO ROBINA 060 CM HA 4/5 FLS          
02736.060.000.35.00;LIRIO ROBINA 060 CM HA 3/5 FLS          
02736.060.000.34.00;LIRIO ROBINA 060 CM HA 3/4 FLS          
02736.060.000.24.00;LIRIO ROBINA 060 CM HA 2/4 FLS          
02736.060.000.23.00;LIRIO ROBINA 060 CM HA 2/3 FLS          
02736.060.000.02.00;LIRIO ROBINA 060 CM HA MIN 2 FLS        
02736.060.000.01.00;LIRIO ROBINA 060 CM HA MIN 1 FL         
02736.050.000.56.00;LIRIO ROBINA 050 CM HA 5/6 FLS          
02736.050.000.45.00;LIRIO ROBINA 050 CM HA 4/5 FLS          
02736.050.000.35.00;LIRIO ROBINA 050 CM HA 3/5 FLS          
02736.050.000.34.00;LIRIO ROBINA 050 CM HA 3/4 FLS          
02736.050.000.24.00;LIRIO ROBINA 050 CM HA 2/4 FLS          
02736.050.000.23.00;LIRIO ROBINA 050 CM HA 2/3 FLS          
02736.050.000.02.00;LIRIO ROBINA 050 CM HA MIN 2 FLS        
02736.050.000.01.00;LIRIO ROBINA 050 CM HA MIN 1 FL         
02736.040.000.56.00;LIRIO ROBINA 040 CM HA 5/6 FLS          
02736.040.000.45.00;LIRIO ROBINA 040 CM HA 4/5 FLS          
02736.040.000.35.00;LIRIO ROBINA 040 CM HA 3/5 FLS          
02736.040.000.34.00;LIRIO ROBINA 040 CM HA 3/4 FLS          
02736.040.000.24.00;LIRIO ROBINA 040 CM HA 2/4 FLS          
02736.040.000.23.00;LIRIO ROBINA 040 CM HA 2/3 FLS          
02736.040.000.02.00;LIRIO ROBINA 040 CM HA MIN 2 FLS        
02736.040.000.01.00;LIRIO ROBINA 040 CM HA MIN 1 FL         
02731.019.000.00.00;VINCA P19                               
02655.050.500.00.20;LISIANTHUS LILAS 050 CM MIN 500 GRA     
02655.040.500.00.20;LISIANTHUS LILAS 040 CM MIN 500 GRA     
02645.080.500.00.16;L. ECHO MISTO 080 CM MIN 500 GRAMAS     
02645.070.500.00.16;L. ECHO MISTO 070 CM MIN 500 GRAMAS     
02645.060.500.00.16;L. ECHO MISTO 060 CM MIN 500 GRAMAS     
02645.050.500.00.16;L. ECHO MISTO 050 CM MIN 500 GRAMAS     
02645.040.500.00.16;L. ECHO MISTO 040 CM MIN 500 GRAMAS     
02637.221.000.00.00;TULIPA VERMELHO C21                     
02637.015.000.00.00;TULIPA VERMELHO P15                     
02637.013.000.00.00;TULIPA VERMELHO P13                     
02637.012.000.00.00;TULIPA VERMELHO P12                     
02636.013.000.00.00;TULIPA VARIADA P13                      
02636.012.000.00.00;TULIPA VARIADA P12                      
02633.013.000.00.00;TULIPA ROSA P13                         
02626.080.500.00.02;L. ECHO YELLOW 080 CM MIN 500 GRAMA     
02626.070.500.00.02;L. ECHO YELLOW 070 CM MIN 500 GRAMA     
02626.060.500.00.02;L. ECHO YELLOW 060 CM MIN 500 GRAMA     
02626.050.500.00.02;L. ECHO YELLOW 050 CM MIN 500 GRAMA     
02626.040.500.00.02;L. ECHO YELLOW 040 CM MIN 500 GRAMA     
02624.080.500.00.01;L. ECHO PURE WHITE 080 CM MIN 500 G     
02624.070.500.00.01;L. ECHO PURE WHITE 070 CM MIN 500 G     
02624.060.500.00.01;L. ECHO PURE WHITE 060 CM MIN 500 G     
02624.050.500.00.01;L. ECHO PURE WHITE 050 CM MIN 500 G     
02624.040.500.00.01;L. ECHO PURE WHITE 040 CM MIN 500 G     
02623.070.500.00.17;L. ECHO PINK PICOTEE 070 CM MIN 500     
02623.060.500.00.17;L. ECHO PINK PICOTEE 060 CM MIN 500     
02623.050.500.00.17;L. ECHO PINK PICOTEE 050 CM MIN 500     
02623.040.500.00.17;L. ECHO PINK PICOTEE 040 CM MIN 500     
02622.080.500.00.07;L. ECHO PINK 080 CM MIN 500 GRAMAS      
02622.070.500.00.07;L. ECHO PINK 070 CM MIN 500 GRAMAS      
02622.060.500.00.07;L. ECHO PINK 060 CM MIN 500 GRAMAS      
02622.050.500.00.07;L. ECHO PINK 050 CM MIN 500 GRAMAS      
02622.040.500.00.07;L. ECHO PINK 040 CM MIN 500 GRAMAS      
02621.080.500.00.19;L. ECHO MISTY BLUE 080 CM MIN 500 G     
02621.070.500.00.19;L. ECHO MISTY BLUE 070 CM MIN 500 G     
02621.060.500.00.19;L. ECHO MISTY BLUE 060 CM MIN 500 G     
02621.050.500.00.19;L. ECHO MISTY BLUE 050 CM MIN 500 G     
02621.040.500.00.19;L. ECHO MISTY BLUE 040 CM MIN 500 G     
02620.080.500.00.05;L. ECHO CHAMPAGNE 080 CM MIN 500 GR     
02620.070.500.00.05;L. ECHO CHAMPAGNE 070 CM MIN 500 GR     
02620.060.500.00.05;L. ECHO CHAMPAGNE 060 CM MIN 500 GR     
02620.050.500.00.05;L. ECHO CHAMPAGNE 050 CM MIN 500 GR     
02620.040.500.00.05;L. ECHO CHAMPAGNE 040 CM MIN 500 GR     
02619.080.500.00.18;L. ECHO BLUE PICOTEE 080 CM MIN 500     
02619.070.500.00.18;L. ECHO BLUE PICOTEE 070 CM MIN 500     
02619.060.500.00.18;L. ECHO BLUE PICOTEE 060 CM MIN 500     
02619.050.500.00.18;L. ECHO BLUE PICOTEE 050 CM MIN 500     
02619.040.500.00.18;L. ECHO BLUE PICOTEE 040 CM MIN 500     
02618.080.500.00.08;L. ECHO BLUE 080 CM MIN 500 GRAMAS      
02618.070.500.00.08;L. ECHO BLUE 070 CM MIN 500 GRAMAS      
02618.060.500.00.08;L. ECHO BLUE 060 CM MIN 500 GRAMAS      
02618.050.500.00.08;L. ECHO BLUE 050 CM MIN 500 GRAMAS      
02618.040.500.00.08;L. ECHO BLUE 040 CM MIN 500 GRAMAS      
02616.999.000.00.00;TULIPA PREMIUM                          
02616.015.000.00.04;TULIPA PREMIUM P15                      
02604.080.500.00.18;L. BALBOA BLUE RIM 080 CM MIN 500 G     
02604.070.500.00.18;L. BALBOA BLUE RIM 070 CM MIN 500 G     
02604.060.500.00.18;L. BALBOA BLUE RIM 060 CM MIN 500 G     
02604.050.500.00.18;L. BALBOA BLUE RIM 050 CM MIN 500 G     
02604.040.500.00.18;L. BALBOA BLUE RIM 040 CM MIN 500 G     
02595.110.000.00.00;GLAD VARIADO 110 CM                     
02595.090.000.00.00;GLAD VARIADO 090 CM                     
02595.075.000.00.00;GLAD VARIADO 075 CM                     
02593.221.000.00.00;TULIPA MASTER C21                       
02589.015.000.00.03;TULIPA LARANJA P15                      
02589.013.000.00.00;TULIPA LARANJA P13                      
02589.012.000.00.00;TULIPA LARANJA P12                      
02587.110.000.00.00;GLAD YESTER GOLD 110 CM                 
02587.090.000.00.00;GLAD YESTER GOLD 090 CM                 
02586.110.000.00.00;GLAD YESTER 110 CM                      
02586.090.000.00.00;GLAD YESTER 090 CM                      
02586.075.000.00.00;GLAD YESTER 075 CM                      
02583.110.000.00.00;GLAD WHITE GODDESS 110 CM               
02583.090.000.00.00;GLAD WHITE GODDESS 090 CM               
02583.075.000.00.00;GLAD WHITE GODDESS 075 CM               
02582.110.000.00.00;GLAD W. FRIENDSHIP 110 CM               
02582.090.000.00.00;GLAD W. FRIENDSHIP 090 CM               
02582.075.000.00.00;GLAD W. FRIENDSHIP 075 CM               
02579.110.000.00.00;GLAD TRADERHORN 110 CM                  
02578.110.000.00.00;GLAD T-704 110 CM                       
02578.090.000.00.00;GLAD T-704 090 CM                       
02578.075.000.00.00;GLAD T-704 075 CM                       
02571.110.000.00.00;GLAD ROSE SUPREME 110 CM                
02571.090.000.00.00;GLAD ROSE SUPREME 090 CM                
02570.110.000.00.00;GLAD ROSE FRIENDSHIP 110 CM             
02570.090.000.00.00;GLAD ROSE FRIENDSHIP 090 CM             
02570.075.000.00.00;GLAD ROSE FRIENDSHIP 075 CM             
02568.110.000.00.00;GLAD RED BEAUTY 110 CM                  
02568.090.000.00.00;GLAD RED BEAUTY 090 CM                  
02568.075.000.00.00;GLAD RED BEAUTY 075 CM                  
02566.110.000.00.00;GLAD PRISCILLA 110 CM                   
02566.090.000.00.00;GLAD PRISCILLA 090 CM                   
02563.110.000.00.00;GLAD PETER PEARS 110 CM                 
02563.090.000.00.00;GLAD PETER PEARS 090 CM                 
02556.110.000.00.00;GLAD GOLD FIELD 110 CM                  
02556.090.000.00.00;GLAD GOLD FIELD 090 CM                  
02553.110.000.00.00;GLAD FIDELIO 110 CM                     
02553.090.000.00.00;GLAD FIDELIO 090 CM                     
02544.110.000.00.00;GLAD BATON 110 CM                       
02544.090.000.00.00;GLAD BATON 090 CM                       
02543.110.000.00.00;GLAD AMSTERDAM 110 CM                   
02543.090.000.00.00;GLAD AMSTERDAM 090 CM                   
02542.110.000.00.00;GLAD ADVANCE RED 110 CM                 
02527.015.000.00.01;TULIPA BRANCO P15                       
02527.013.000.00.01;TULIPA BRANCO P13                       
02527.012.000.00.01;TULIPA BRANCO P12                       
02523.015.000.00.00;TULIPA AMARELO P15                      
02523.013.000.00.00;TULIPA AMARELO P13                      
02523.012.000.00.00;TULIPA AMARELO P12                      
02505.080.000.01.00;LIRIO LONGIF SATI 080 CM HA MIN 1 F     
02500.080.000.34.00;LIRIO YELLOWEEN 080 CM HA 3/4 FLS       
02500.080.000.23.00;LIRIO YELLOWEEN 080 CM HA 2/3 FLS       
02500.080.000.02.00;LIRIO YELLOWEEN 080 CM HA MIN 2 FLS     
02500.080.000.01.00;LIRIO YELLOWEEN 080 CM HA MIN 1 FL      
02500.070.000.34.00;LIRIO YELLOWEEN 070 CM HA 3/4 FLS       
02500.070.000.23.00;LIRIO YELLOWEEN 070 CM HA 2/3 FLS       
02500.070.000.02.00;LIRIO YELLOWEEN 070 CM HA MIN 2 FLS     
02500.070.000.01.00;LIRIO YELLOWEEN 070 CM HA MIN 1 FL      
02500.060.000.23.00;LIRIO YELLOWEEN 060 CM HA 2/3 FLS       
02500.060.000.02.00;LIRIO YELLOWEEN 060 CM HA MIN 2 FLS     
02500.060.000.01.00;LIRIO YELLOWEEN 060 CM HA MIN 1 FL      
02500.050.000.23.00;LIRIO YELLOWEEN 050 CM HA 2/3 FLS       
02500.050.000.02.00;LIRIO YELLOWEEN 050 CM HA MIN 2 FLS     
02500.050.000.01.00;LIRIO YELLOWEEN 050 CM HA MIN 1 FL      
02490.080.000.34.00;LIRIO TIBER 080 CM HA 3/4 FLS           
02490.080.000.23.00;LIRIO TIBER 080 CM HA 2/3 FLS           
02490.080.000.02.00;LIRIO TIBER 080 CM HA MIN 2 FLS         
02490.080.000.01.00;LIRIO TIBER 080 CM HA MIN 1 FL          
02490.070.000.34.00;LIRIO TIBER 070 CM HA 3/4 FLS           
